Gene,Distance,boxcox-transformed distance,Z,FC,p-value,adjusted p-value
CD74,3.2902356e-08,-15.252246856689453,-0.825948179649942,0.1666497,0.6831066537271988,0.9111124745934772
TRMT11,3.2782847e-08,-15.255083084106445,-0.8318906358482293,0.16544127,0.6841954849340771,0.9121593293146004
PELI1,3.2675683e-08,-15.257636070251465,-0.8372396456810522,0.16436142,0.6851724007324164,0.9130561166065636
MOSMO,3.260109e-08,-15.259417533874512,-0.8409721635621554,0.16361186,0.6858527035523208,0.9135570188018263
ABCA1,3.2555104e-08,-15.260517120361328,-0.8432760142671404,0.1631506,0.6862722521265012,0.9137103055153638
PLD3,3.2514755e-08,-15.261484146118164,-0.8453021240805444,0.16274644,0.6866404175112932,0.9137950744795525
MTMR14,3.2459518e-08,-15.262809753417969,-0.8480795329963545,0.16219394,0.6871445908241423,0.9140606901876113
FAM114A1,3.238951e-08,-15.26449203491211,-0.8516042447427495,0.16149509,0.6877837381293168,0.91450553749494
SHOC2,3.2295038e-08,-15.266769409179688,-0.8563757932973932,0.16055436,0.6886466391909223,0.915247371218759
BMPR1A,3.2288472e-08,-15.266927719116211,-0.8567074838585619,0.16048908,0.6887066293036621,0.9149219099337272
EPSTI1,3.2264143e-08,-15.267515182495117,-0.8579383355795253,0.16024731,0.6889289256292687,0.9148122592094845
MIS18BP1,3.2257784e-08,-15.267668724060059,-0.8582600354611407,0.16018416,0.6889870218851701,0.9144847645632003
GAB3,3.20376e-08,-15.273006439208984,-0.8694436021530756,0.15800487,0.6910000709351363,0.9167511993264119
ULK4,3.1970863e-08,-15.27463150024414,-0.8728484257448313,0.15734729,0.6916106370484751,0.9171557763068819
SQSTM1,3.18034e-08,-15.27872371673584,-0.8814224269374511,0.15570322,0.6931436721505222,0.9187827562383909
LINC00486,3.1790076e-08,-15.27904987335205,-0.8821057894188951,0.1555728,0.6932656787436438,0.9185387646400331
PPM1K,3.1718464e-08,-15.280807495117188,-0.8857883539022319,0.15487267,0.69392168179614,0.9190021919992128
PADI2,3.1684408e-08,-15.281644821166992,-0.8875427172317868,0.15454029,0.6942337170125137,0.9190098741749244
RASSF8,3.1608344e-08,-15.283516883850098,-0.8914650580244021,0.15379918,0.6949308498826203,0.9195271078032379
CPSF6,3.1608284e-08,-15.28351879119873,-0.8914690542962234,0.1537986,0.694931397303285,0.9191225752786066
PLEKHO1,3.1605673e-08,-15.283583641052246,-0.8916049275381479,0.15377317,0.6949553446161438,0.9187493344462765
TNK2,3.139334e-08,-15.288834571838379,-0.9026066638622132,0.15171398,0.6969027672178338,0.92091818776782
NRP1,3.1203157e-08,-15.29356861114502,-0.9125254105227036,0.14988135,0.6986487721692773,0.9228190868309863
DNM2,3.116226e-08,-15.294590950012207,-0.9146674122189256,0.14948869,0.6990244664015419,0.9229091173211735
PFKFB3,3.1143646e-08,-15.295056343078613,-0.9156425025433251,0.14931017,0.6991954564654019,0.922728920339785
STX8,3.1124465e-08,-15.295536041259766,-0.9166475649063845,0.14912632,0.6993716790923266,0.9225557841565152
CUL1,3.1062278e-08,-15.297093391418457,-0.9199105208484838,0.148531,0.6999431538468299,0.9229039563683378
BIN2,3.1000663e-08,-15.298640251159668,-0.9231514972955659,0.14794235,0.7005095293577035,0.9232451021530383
CHFR,3.0980477e-08,-15.299147605895996,-0.9242145056000343,0.14774974,0.7006951324221196,0.9230843250214139
DARS1,3.097793e-08,-15.299211502075195,-0.9243483807060481,0.14772543,0.7007185616422733,0.9227101375552708
RAB12,3.096032e-08,-15.299654960632324,-0.9252775139045025,0.14755753,0.7008804862677706,0.9225185698638506
PDIA3,3.091066e-08,-15.300905227661133,-0.927897070083371,0.14708455,0.701337183307281,0.9227149877707805
FBXW4,3.087193e-08,-15.301881790161133,-0.9299431612558815,0.1467162,0.7016934298855468,0.9227791336926056
FOXN2,3.0850625e-08,-15.302419662475586,-0.9310701099094908,0.14651377,0.7018894332922736,0.9226325840166942
IPO9,3.076374e-08,-15.30461597442627,-0.9356718169117288,0.14568968,0.7026889617675991,0.9232791481018237
CASK,3.0762877e-08,-15.304637908935547,-0.9357177740376739,0.1456815,0.7026969116187863,0.9228855281260296
CERS6,3.0759974e-08,-15.30471134185791,-0.9358716305027943,0.14565401,0.7027236302057583,0.9225168916218202
DRAM2,3.0752485e-08,-15.304901123046875,-0.9362692595490146,0.1455831,0.7027925615691704,0.9222039690726193
SLC30A9,3.0743433e-08,-15.305130004882812,-0.9367488121675718,0.1454974,0.7028758871477816,0.9219101998822082
HERPUD1,3.0736768e-08,-15.305298805236816,-0.9371024822237577,0.14543432,0.7029372365595827,0.9215878754544814
FNBP4,3.0724298e-08,-15.305615425109863,-0.937765863346095,0.14531633,0.7030520340736679,0.9213358752205579
C12orf42,3.0616775e-08,-15.308344841003418,-0.943484528322389,0.14430101,0.7040421175973954,0.922230639419373
PURA,3.059127e-08,-15.30899429321289,-0.944845258877545,0.1440607,0.7042770384293019,0.9221358605263242
PSMA1,3.0578004e-08,-15.309331893920898,-0.9455525989899167,0.14393578,0.704399241533626,0.9218936431933762
IDE,3.0557228e-08,-15.309861183166504,-0.9466615644203302,0.14374025,0.7045906492163536,0.9217421701387434
RAB6A,3.0535848e-08,-15.310406684875488,-0.9478044981612247,0.14353919,0.7047876239322368,0.9215981086800185
BRD10,3.0452302e-08,-15.312540054321289,-0.9522743281933596,0.14275481,0.7055575750573339,0.9222030848201477
NT5DC1,3.0444365e-08,-15.312743186950684,-0.952699931142329,0.1426804,0.7056307331267,0.9218971833318358
MTMR1,3.0439878e-08,-15.312857627868652,-0.9529397074516076,0.14263836,0.7056720910697258,0.9215500197129013
FAU,3.034608e-08,-15.315260887145996,-0.9579750099464577,0.14176066,0.7065369118909779,0.9222780655001414
PARVG,3.0291613e-08,-15.316659927368164,-0.9609062753273883,0.14125222,0.7070392964525856,0.922532577675743
CECR2,3.0185884e-08,-15.319382667541504,-0.9666109533523076,0.14026791,0.7080148200807189,0.9234039439644665
ITPK1,3.01643e-08,-15.319939613342285,-0.9677778647241301,0.1400674,0.7082140182151252,0.9232624972474329
CNPY3,3.0136317e-08,-15.320661544799805,-0.9692904536084958,0.13980763,0.7084723323911128,0.9231982064723099
PARN,3.0033082e-08,-15.323333740234375,-0.9748892304301505,0.13885142,0.709425537418445,0.9240390789031048
IQCB1,3.0019567e-08,-15.323683738708496,-0.9756225463093608,0.13872649,0.7095503523007491,0.9238006972904764
SERINC1,2.987906e-08,-15.327336311340332,-0.9832754068471686,0.1374309,0.7108485156828442,0.9250895037138835
NAV1,2.9856047e-08,-15.327936172485352,-0.9845322343349705,0.13721927,0.7110612392456424,0.9249652271244789
MCPH1,2.9799962e-08,-15.329400062561035,-0.9875993729578256,0.13670422,0.7115796976077243,0.925238592946612
ERICH1,2.9662994e-08,-15.332986831665039,-0.9951143621177984,0.13545045,0.7128464363967126,0.9264842596910068
CLEC9A,2.9627747e-08,-15.333911895751953,-0.9970525539511335,0.13512875,0.7131725379111213,0.9265068338836688
NUP98,2.9549003e-08,-15.335983276367188,-1.0013925051490757,0.13441142,0.7139012667482949,0.9270522291266261
KDM6A,2.9488985e-08,-15.337566375732422,-1.0047094107607626,0.13386597,0.7144568714957245,0.9273724357087669
KIF1B,2.94744e-08,-15.337950706481934,-1.0055146595327566,0.13373357,0.7145919249487946,0.9271467214748521
CLIP2,2.9456558e-08,-15.338422775268555,-1.0065037368085308,0.13357171,0.7147571321301288,0.9269603083502663
EEA1,2.940881e-08,-15.339685440063477,-1.0091492687542376,0.13313903,0.7151993324694494,0.9271331303416058
NINJ1,2.9350677e-08,-15.341225624084473,-1.0123762582499451,0.1326132,0.7157378257852488,0.927430576503252
TTBK2,2.930401e-08,-15.342463493347168,-1.014969838661975,0.13219184,0.7161702048911159,0.9275903257998441
SH3RF1,2.9276402e-08,-15.343196868896484,-1.0165064051772685,0.13194287,0.7164260510497649,0.9275213887835826
NOS1AP,2.9275038e-08,-15.343233108520508,-1.0165823343418734,0.13193057,0.7164386911811496,0.9271377801787968
PPARD,2.9264838e-08,-15.343504905700684,-1.0171518030764102,0.13183865,0.7165332298565721,0.9268604408618848
CD69,2.923723e-08,-15.344239234924316,-1.0186903677276142,0.13159002,0.7167891111358363,0.9267919528300926
ABHD18,2.9218397e-08,-15.344740867614746,-1.0197413872166188,0.13142055,0.716963684356094,0.9266184396006194
ORC2,2.9185344e-08,-15.345622062683105,-1.0215876647980637,0.13112338,0.7172701130317525,0.9266154150702923
RAB10,2.9157555e-08,-15.346363067626953,-1.0231402164006425,0.1308738,0.7175277687727436,0.9265494122577469
SUCLA2,2.9138674e-08,-15.346867561340332,-1.024197230297379,0.13070436,0.7177028512307047,0.926376884534772
MBTPS1,2.9135654e-08,-15.34694766998291,-1.0243650737138739,0.13067727,0.7177308553796385,0.9260147450534373
CTSB,2.9108985e-08,-15.347660064697266,-1.0258576812391331,0.13043815,0.7179781829751689,0.9259357658394852
CADM2,2.9103278e-08,-15.34781265258789,-1.0261773829848377,0.13038701,0.7180311126209206,0.9256062581509376
CEP170,2.9085678e-08,-15.348283767700195,-1.0271644621247014,0.13022935,0.7181943553943618,0.925419175843057
PHYKPL,2.8976547e-08,-15.351208686828613,-1.0332927449626794,0.12925394,0.7192068381610865,0.9263260606529703
HERC2,2.8967987e-08,-15.351438522338867,-1.0337742957171474,0.12917759,0.7192862751387217,0.9260309359465052
TMEM259,2.8955808e-08,-15.351766586303711,-1.0344616544704126,0.12906899,0.7193993061215707,0.92577929574221
ZZEF1,2.8919706e-08,-15.352737426757812,-1.036495756827459,0.12874733,0.7197344028536569,0.9258135203445454
TNFRSF10B,2.8911312e-08,-15.352962493896484,-1.0369673169023736,0.12867261,0.7198123067896057,0.9255170234257099
RPS28,2.8884786e-08,-15.353676795959473,-1.0384639206994541,0.12843661,0.720058554077549,0.9254371395232226
MPHOSPH8,2.8878674e-08,-15.353841781616211,-1.0388095982119974,0.12838225,0.7201153089036882,0.9251138878510139
UST,2.8874425e-08,-15.35395622253418,-1.039049374521276,0.12834448,0.7201547558917996,0.9247686873903681
KTN1,2.8827523e-08,-15.355220794677734,-1.0416989027388042,0.12792787,0.7205902438441987,0.9249321307854749
NDFIP1,2.8787221e-08,-15.35630989074707,-1.043980773948772,0.12757042,0.7209645310302986,0.9250169121940685
PIKFYVE,2.8761805e-08,-15.3569974899292,-1.0454214299403541,0.12734526,0.7212005974913018,0.9249243560134175
NME3,2.8735116e-08,-15.357719421386719,-1.0469340188247198,0.12710904,0.7214485250279792,0.9248470839850343
INO80,2.8671204e-08,-15.359452247619629,-1.0505646317743795,0.12654424,0.7220423504222244,0.925213105728905
RASA2,2.8645978e-08,-15.360136985778809,-1.0519992933582298,0.12632166,0.7222767781120091,0.9251184853240032
NR6A1,2.8632613e-08,-15.360499382019043,-1.0527585850042787,0.1262038,0.7224009995557163,0.9248828496871607
H2AC6,2.863025e-08,-15.360564231872559,-1.052894458246203,0.12618299,0.722422948100029,0.9245165318755596
GOLPH3,2.8595185e-08,-15.361517906188965,-1.0548925941568579,0.12587409,0.7227488811281525,0.9245393828924064
RB1,2.8561395e-08,-15.36243724822998,-1.0568187971747292,0.12557678,0.7230630073537123,0.9245471176261145
NBAS,2.8458757e-08,-15.365238189697266,-1.0626873223443223,0.12467586,0.7240174510695585,0.9253732413371999
PIGN,2.845775e-08,-15.365265846252441,-1.0627452682857312,0.12466703,0.7240268237318791,0.924991272038897
MTOR,2.84401e-08,-15.365748405456543,-1.0637563250565225,0.12451244,0.7241909968032724,0.9248073112368598
PSME3IP1,2.8429458e-08,-15.366039276123047,-1.0643657565092723,0.12441927,0.7242899959276755,0.9245403138149528
RBMX,2.841874e-08,-15.3663330078125,-1.064981182369754,0.12432548,0.7243897021689136,0.9242744456670534
PABPN1,2.8376336e-08,-15.367494583129883,-1.0674149119089316,0.12395474,0.7247842132564374,0.9243847955727024
SNHG6,2.8355718e-08,-15.368060111999512,-1.0685998065039497,0.12377468,0.7249760669879641,0.9242366937259474
CEBPA,2.8298395e-08,-15.369633674621582,-1.0718967307565301,0.12327474,0.7255095529208409,0.9245240629789567
BRI3,2.8296084e-08,-15.369697570800781,-1.072030605862544,0.12325461,0.7255310609006849,0.9241590465886906
PPP2R5E,2.8220853e-08,-15.371768951416016,-1.0763705570604862,0.122600086,0.7262314184761537,0.9246586707029857
GLDN,2.8110183e-08,-15.374824523925781,-1.0827725845182243,0.1216404,0.7272621098846364,0.9255782831907522
PACS2,2.8103166e-08,-15.375019073486328,-1.0831802042439977,0.12157968,0.7273274779751773,0.9252690807136528
SLC35G2,2.80836e-08,-15.375560760498047,-1.0843151454412499,0.121410444,0.7275097551147517,0.9251088030082075
PRIM2,2.8035279e-08,-15.376900672912598,-1.0871225263957198,0.120993,0.7279599830720356,0.9252892457429812
ATP11C,2.8001658e-08,-15.377833366394043,-1.0890767033163402,0.12070298,0.7282732961459638,0.9252955807510743
SLC25A26,2.7998041e-08,-15.377934455871582,-1.0892885057228696,0.1206718,0.7283070060690455,0.924946815579012
HGSNAT,2.7977956e-08,-15.37849235534668,-1.0904574152306026,0.12049873,0.7284942030522479,0.9247931909305397
SMAP1,2.797326e-08,-15.378623008728027,-1.0907311598503624,0.120458275,0.7285379838486599,0.9244577122747687
HDAC9,2.7959619e-08,-15.379002571105957,-1.0915264179428028,0.120340824,0.7286651319156168,0.9242282590358267
CPQ,2.794789e-08,-15.379328727722168,-1.0922097804242468,0.120239876,0.7287744699655321,0.9239764192507655
CD83,2.7935808e-08,-15.379664421081543,-1.0929131242647974,0.120135956,0.7288870815984914,0.9237289408264665
NAP1L4,2.7931318e-08,-15.379790306091309,-1.0931768782050038,0.12009734,0.7289289413642546,0.923392044336905
ARL8B,2.7905228e-08,-15.38051700592041,-1.0946994577689226,0.119873084,0.7291721807974195,0.923310428089897
GDAP2,2.7878494e-08,-15.381261825561523,-1.096260001915144,0.11964351,0.7294214543664572,0.9232365181584725
TENT4A,2.7874401e-08,-15.381376266479492,-1.0964997782244228,0.11960838,0.7294596217814746,0.9228955838811995
SYT17,2.7846257e-08,-15.382162094116211,-1.0981462422148023,0.119366966,0.7297220823651706,0.9228385879384227
CHIC1,2.784158e-08,-15.382292747497559,-1.0984199868345619,0.119326875,0.7297656979513462,0.9225049955989847
MED13,2.7768744e-08,-15.384329795837402,-1.1026880051397205,0.11870335,0.7304450875861634,0.9229750348825584
OGA,2.7765118e-08,-15.384430885314941,-1.10289980754625,0.118672356,0.7304789110154257,0.9226292979618235
ARFIP1,2.7737293e-08,-15.385210990905762,-1.1045342827211657,0.118434615,0.7307385158104773,0.9225689044792774
PTBP2,2.7722992e-08,-15.385612487792969,-1.1053754979395514,0.11831252,0.7308719502043469,0.922349336654014
NUP42,2.7681626e-08,-15.386773109436035,-1.1078072293428183,0.117959715,0.7312579646259645,0.9224485716025722
PTGS1,2.7649975e-08,-15.387662887573242,-1.1096714901474591,0.117690116,0.7315533744353501,0.9224334775968427
S100PBP,2.7643559e-08,-15.387843132019043,-1.110049137834573,0.1176355,0.7316132616891731,0.9221215448673702
MAGI1,2.7629575e-08,-15.388236999511719,-1.1108743679656732,0.11751652,0.7317437929243943,0.9218988759723372
CST3,2.7612609e-08,-15.388714790344238,-1.1118754340569112,0.117372245,0.731902164206964,0.9217114539593365
MAP3K5,2.7589127e-08,-15.389375686645508,-1.113260142242995,0.1171727,0.7321213840152652,0.9216007858346522
H3-3B,2.7542947e-08,-15.390678405761719,-1.1159895958969495,0.116780765,0.7325525817308602,0.9217569382701516
ATOSA,2.752988e-08,-15.391047477722168,-1.116762874494373,0.11666999,0.7326745996208994,0.9215240877880634
TMEM51,2.7523305e-08,-15.391233444213867,-1.1171525109969507,0.11661426,0.732736010534315,0.9212152356989859
MAP4,2.749671e-08,-15.391984939575195,-1.1187270420945465,0.116389014,0.732984382797224,0.9211415966392249
PER3,2.748056e-08,-15.392441749572754,-1.1196841491957503,0.11625233,0.7331352277391472,0.9209455079301719
CLASRP,2.7457904e-08,-15.393083572387695,-1.1210288946636209,0.11606073,0.733346856965174,0.9208259070094089
SLC18B1,2.7452964e-08,-15.393223762512207,-1.1213226206424871,0.116018966,0.7333930072618531,0.9204987096582271
TTC7B,2.7433886e-08,-15.393763542175293,-1.1224535655679178,0.11585777,0.7335712319322529,0.9203374862160079
NHLRC3,2.737926e-08,-15.395313262939453,-1.125700536422732,0.115396835,0.7340816359732298,0.9205929751590735
KIF5B,2.7283711e-08,-15.398032188415527,-1.1313972219040087,0.11459281,0.7349746714987075,0.9213278985662579
HSD17B12,2.7246138e-08,-15.399103164672852,-1.133641128531674,0.114277415,0.7353259407695789,0.9213833604382073
CAST,2.72257e-08,-15.399686813354492,-1.1348639877089948,0.114106044,0.7355170286703387,0.9212381481801698
BCAR3,2.719635e-08,-15.400525093078613,-1.1366203491744604,0.11386015,0.7357914907350123,0.9211974400065798
PLEK,2.7191549e-08,-15.400662422180176,-1.1369080807455947,0.11381995,0.7358363967515463,0.9208694856761429
AP3B1,2.7163699e-08,-15.401458740234375,-1.1385765242309913,0.113586925,0.7360968526904558,0.9208114443201575
TBL1X,2.7117517e-08,-15.402782440185547,-1.1413499368749802,0.11320103,0.7365288306826636,0.9209679253661139
DCLRE1C,2.708154e-08,-15.403814315795898,-1.1435119199303088,0.11290085,0.7368654205072251,0.9210050507880811
CDK8,2.7046243e-08,-15.404828071594238,-1.1456359384033348,0.11260674,0.7371956931919601,0.9210342528180983
ZMYM2,2.7028321e-08,-15.405343055725098,-1.1467149317950884,0.11245756,0.7373634016638866,0.9208604113164061
SMAD2,2.701345e-08,-15.405771255493164,-1.1476120948189723,0.11233384,0.737502575569857,0.920651093712621
ITPKB,2.6993579e-08,-15.406343460083008,-1.1488109763653653,0.11216864,0.7376885503480097,0.9205003491036912
TBK1,2.6983106e-08,-15.406644821166992,-1.149442387313132,0.11208161,0.7377865853325016,0.9202400426362582
FSCN1,2.694625e-08,-15.407707214355469,-1.1516683107176016,0.11177564,0.7381315842227076,0.9202878621738038
ERC1,2.6945157e-08,-15.40773868560791,-1.1517342492026532,0.11176658,0.7381418076895996,0.9199184239520299
CD46,2.689908e-08,-15.409069061279297,-1.1545216487980166,0.11138466,0.7385731936108226,0.9200739535185051
NARS2,2.6880212e-08,-15.409614562988281,-1.1556645825389111,0.11122845,0.7387498728457527,0.9199121860622836
REEP5,2.6874737e-08,-15.409772872924805,-1.15599627310008,0.111183144,0.7388011428604395,0.9195944544687593
MICU2,2.6847681e-08,-15.410555839538574,-1.1576367426827274,0.110959396,0.7390545100345853,0.9195284347486694
FBXO34,2.6833035e-08,-15.410980224609375,-1.1585259131629688,0.11083837,0.7391916765830533,0.9193179533467645
SLC25A46,2.6813897e-08,-15.411534309387207,-1.1596868301270593,0.11068031,0.7393709358070386,0.9191599744643424
APOC2,2.679594e-08,-15.412055015563965,-1.160777812334277,0.11053211,0.7395391448085664,0.9189883948532124
HMGB1,2.6776101e-08,-15.412631034851074,-1.1619846864243124,0.11036851,0.739724978965018,0.9188388501134186
CHST15,2.6758757e-08,-15.413134574890137,-1.163039702185138,0.11022558,0.7398874615171844,0.918660435255718
ATAD2B,2.6706223e-08,-15.41466236114502,-1.1662407159140071,0.1097932,0.7403796963180805,0.9188914262409263
PHF14,2.6689262e-08,-15.415156364440918,-1.1672757503157263,0.10965379,0.7405386319342468,0.9187087368477365
LONP2,2.6648223e-08,-15.416352272033691,-1.1697814127476873,0.10931683,0.7409232557156639,0.9188060704143417
RPL18,2.6639393e-08,-15.416609764099121,-1.170320909443564,0.1092444,0.7410060221516683,0.9185291501351329
ZNF706,2.6612154e-08,-15.417405128479004,-1.1719873547930502,0.1090211,0.7412613663865635,0.918466292537604
FRS2,2.6611998e-08,-15.41740894317627,-1.1719953473366929,0.10901982,0.7412628240887162,0.9180890363558553
KHDRBS1,2.6593385e-08,-15.417953491210938,-1.1731362829416767,0.10886738,0.741437313630881,0.9179263111412022
HBP1,2.6591655e-08,-15.418004035949707,-1.1732421841449414,0.10885321,0.7414535320617235,0.9175678555534978
RNASET2,2.6571515e-08,-15.41859245300293,-1.1744750340018155,0.108688384,0.7416423611071757,0.917423217511391
UTP6,2.6567498e-08,-15.418709754943848,-1.174720804718826,0.10865553,0.7416800212720305,0.917091777436079
CCDC7,2.656577e-08,-15.418760299682617,-1.1748267059220907,0.10864139,0.7416962230625412,0.9167340878956698
MLXIPL,2.6548536e-08,-15.419264793395996,-1.175883719818827,0.10850048,0.7418578180769118,0.9165563244334345
BDP1,2.6509637e-08,-15.420404434204102,-1.1782714922320596,0.108182766,0.7422225924380661,0.9166296295912084
HLA-DPB1,2.650937e-08,-15.420412063598633,-1.1782874773193448,0.1081806,0.742225083731908,0.9162556463510719
NR3C2,2.6444575e-08,-15.422313690185547,-1.1822717603251904,0.107652396,0.7428328440279177,0.9166288507104362
INPP5B,2.640778e-08,-15.423396110534668,-1.1845396445837837,0.10735304,0.7431780241513777,0.9166778670276549
CNTLN,2.6391001e-08,-15.423890113830566,-1.1855746789855028,0.107216656,0.7433354601838538,0.9164953640146857
ACTR2,2.637024e-08,-15.424501419067383,-1.1868554841042325,0.10704803,0.7435302734605544,0.9163590762444039
ADIPOR2,2.6267049e-08,-15.4275484085083,-1.1932395283387747,0.10621188,0.7444987755350954,0.9171760366916343
CLYBL,2.6263892e-08,-15.427641868591309,-1.193435345658019,0.106186345,0.7445284165453631,0.916836183033498
PITPNB,2.6257021e-08,-15.427845001220703,-1.1938609486069882,0.1061308,0.7445929103885063,0.9165395094650974
HDAC2,2.625036e-08,-15.4280424118042,-1.1942745627404938,0.106076956,0.7446554496066302,0.9162406741572354
RPL35,2.6211216e-08,-15.42920207977295,-1.19670429600785,0.10576083,0.7450229743944091,0.9163171910482055
SAMHD1,2.6201379e-08,-15.42949390411377,-1.1973157255965103,0.105681464,0.745115336401725,0.9160553562235054
CTSC,2.6183782e-08,-15.430015563964844,-1.1984087059396387,0.10553956,0.7452805772376829,0.9158832974161698
EML1,2.6173138e-08,-15.430331230163574,-1.1990700889260653,0.105453774,0.7453805309059562,0.9156311802082582
HLA-DMA,2.6164722e-08,-15.430581092834473,-1.1995936005346568,0.10538596,0.745459577680853,0.9153535976351228
FASTKD1,2.6076915e-08,-15.43319320678711,-1.2050664947939405,0.104679815,0.7462843489909716,0.9159915465529268
CIRBP,2.607321e-08,-15.433303833007812,-1.2052982785595763,0.10465006,0.7463191730936691,0.915659786776002
SESN1,2.6067065e-08,-15.433486938476562,-1.205681920654422,0.10460075,0.7463768881677475,0.915356371635231
SLC30A7,2.604334e-08,-15.434194564819336,-1.2071645375001279,0.104410425,0.7465998052156256,0.9152557252663777
TAPT1-AS1,2.5959768e-08,-15.436691284179688,-1.2123956573142223,0.1037414,0.7473851819445693,0.9158443981280737
TAOK3,2.5959316e-08,-15.436705589294434,-1.212425629352882,0.1037378,0.747389413969912,0.9154757678872268
MT-ND3,2.5939787e-08,-15.43729019165039,-1.2136504866661133,0.10358177,0.7475729848457476,0.9153270206128473
IPMK,2.5928747e-08,-15.437620162963867,-1.2143418416912,0.10349362,0.7476767590642309,0.9150807316279596
LARP7,2.590578e-08,-15.438308715820312,-1.2157844958186927,0.103310354,0.747892673720588,0.9149718360519709
ADAM9,2.5875572e-08,-15.439215660095215,-1.2176847230697254,0.103069566,0.7481766738914333,0.9149462910954325
WIPF3,2.5855437e-08,-15.439820289611816,-1.2189515412370806,0.102909215,0.7483660053319765,0.9148050435850353
NPC1,2.577317e-08,-15.442296028137207,-1.2241387020611405,0.10225539,0.749139684601765,0.9153779289453978
C1QC,2.5737453e-08,-15.443373680114746,-1.2263965956401803,0.10197217,0.749475667010379,0.9154157414318874
LPIN2,2.567578e-08,-15.445237159729004,-1.2303009532095999,0.10148405,0.7500559290552176,0.9157517669221759
HM13,2.5669564e-08,-15.445425033569336,-1.2306945859839988,0.10143492,0.750114417644618,0.915450739061203
PPP2R3C,2.5640409e-08,-15.446308135986328,-1.232544859837265,0.10120463,0.7503887877473217,0.9154133138332164
SALL1,2.5632069e-08,-15.446560859680176,-1.2330743658535885,0.10113881,0.7504672766060954,0.9151370569260026
CHN2,2.5614394e-08,-15.447096824645996,-1.2341973182353767,0.10099937,0.7506336308912955,0.9149681260376838
EIF2AK2,2.5565635e-08,-15.448575973510742,-1.2372964270328022,0.10061522,0.7510925934919116,0.9151558558949358
PPP1R10,2.5540439e-08,-15.449342727661133,-1.2389029283049686,0.100417,0.751329786861387,0.9150733321310967
CNBP,2.5536973e-08,-15.449447631835938,-1.2391227232551407,0.10038975,0.7513624206436276,0.9147418354367247
SS18,2.5525214e-08,-15.44980525970459,-1.2398720242216363,0.10029731,0.7514731424012573,0.9145056367989348
PTPRA,2.5518602e-08,-15.450006484985352,-1.2402936308987844,0.100245364,0.7515353861181615,0.9142106581842735
COPB1,2.5507784e-08,-15.450336456298828,-1.240984985923871,0.10016038,0.7516372533947477,0.9139640994479894
RGS1,2.5499698e-08,-15.450582504272461,-1.24150050498882,0.1000969,0.7517133856927093,0.9136864602931634
APOC1,2.5499581e-08,-15.450586318969727,-1.2415084975324626,0.10009597,0.7517144937874659,0.9133178930591843
ZNF846,2.5484725e-08,-15.451038360595703,-1.242455613954113,0.09997938,0.7518543823129328,0.9131181713157066
MGST3,2.5480317e-08,-15.451172828674316,-1.2427373511175153,0.099944785,0.7518959039752432,0.9127991941058677
GAK,2.5451211e-08,-15.45206069946289,-1.2445976156503349,0.09971659,0.7521700038953383,0.9127627099433522
DCTN4,2.5440322e-08,-15.452392578125,-1.2452929669472428,0.09963128,0.7522725622299471,0.9125181726968761
PTPRD,2.538072e-08,-15.454215049743652,-1.249111404672504,0.09916499,0.7528339858344248,0.9128302187834783
CUX1,2.535629e-08,-15.454962730407715,-1.2506779432264574,0.09897418,0.7530641442977716,0.912740507688858
TCF4,2.5335384e-08,-15.45560359954834,-1.2520206905584175,0.098811045,0.7532611182593439,0.9126106644716556
CORO1C,2.5334558e-08,-15.455628395080566,-1.2520726420920945,0.0988046,0.7532689033698062,0.912251807511214
RPS6KC1,2.5317084e-08,-15.456164360046387,-1.2531955944738824,0.098668344,0.7534335630499616,0.9120831475243787
MNDA,2.5314225e-08,-15.456252098083496,-1.2533794229776627,0.098646075,0.7534604869856384,0.9117479521951214
KPNA4,2.5311667e-08,-15.456330299377441,-1.2535432701223364,0.09862614,0.7534845943524366,0.9114096201739872
UBE2F,2.5311342e-08,-15.456340789794922,-1.2535652496173535,0.0986236,0.75348765751298,0.9110461161146063
CMTM6,2.5306866e-08,-15.456478118896484,-1.253852981188488,0.09858873,0.7535298344205308,0.9107301784518779
ZNF236,2.5299201e-08,-15.456713676452637,-1.2543465207584197,0.09852901,0.7536020704842377,0.9104508105971003
LARP1,2.529135e-08,-15.456954002380371,-1.2548500510079046,0.09846786,0.7536760709086573,0.9101737983086039
ATAD1,2.5289172e-08,-15.457021713256836,-1.254991918657561,0.09845091,0.7536965859713914,0.9098324434835662
PSMD14,2.5287797e-08,-15.457063674926758,-1.25507983663763,0.0984402,0.753709545276616,0.9094822458283573
KLHL6,2.528399e-08,-15.45718002319336,-1.2553236092187299,0.09841057,0.75374541511453,0.9091599641313122
MCF2L2,2.5275463e-08,-15.457442283630371,-1.2558730965941598,0.0983442,0.753825780750316,0.9088915902096016
NNT,2.5273762e-08,-15.457494735717773,-1.255982994069246,0.09833097,0.7538418069165904,0.9085458885769829
HECA,2.5263976e-08,-15.457795143127441,-1.2566124068811022,0.09825483,0.7539340435596228,0.9082922780900955
PCLO,2.5256337e-08,-15.458030700683594,-1.257105946451034,0.098195426,0.7540060350783115,0.9080144908788174
TBRG1,2.5252914e-08,-15.458135604858398,-1.257325741401206,0.098168805,0.7540383049346097,0.9076891107536155
