Gene,Distance,boxcox-transformed distance,Z,FC,p-value,adjusted p-value
RPL10A,7.885655e-08,-13.58051586151123,0.6373943454207873,0.90370375,0.34179053735577164,1.0
RIF1,7.8854534e-08,-13.580533027648926,0.6373553973463472,0.9036575,0.34180289149957804,1.0
SYTL3,7.882892e-08,-13.580754280090332,0.6368533999424516,0.9030705,0.34195972680333303,1.0
BHLHE41,7.877404e-08,-13.581228256225586,0.6357780003315202,0.9018136,0.3422958763625222,1.0
RPS27A,7.8734175e-08,-13.581573486328125,0.6349947112788901,0.900901,0.34254022954568697,1.0
CARD8,7.870521e-08,-13.581823348999023,0.6344278004175943,0.9002384,0.3427177968063786,1.0
PHF20L1,7.86976e-08,-13.581889152526855,0.6342784994655736,0.9000643,0.3427644733383386,1.0
ANKRD13C,7.863446e-08,-13.582436561584473,0.6330364886473148,0.8986205,0.3431518789565967,1.0
TIAM1,7.860251e-08,-13.58271312713623,0.6324089918924454,0.8978905,0.34334797383896787,1.0
UBASH3B,7.860166e-08,-13.582720756530762,0.6323916816371387,0.89787096,0.34335322774575605,1.0
ATXN10,7.854011e-08,-13.583253860473633,0.63118212754758,0.8964655,0.3437312170307537,1.0
NCKAP1L,7.8526824e-08,-13.583369255065918,0.6309203099360655,0.89616215,0.34381286784235654,1.0
DLEU1,7.839085e-08,-13.584548950195312,0.6282437117092604,0.8930612,0.3446490922115384,1.0
SBNO1,7.834346e-08,-13.5849609375,0.6273089579226963,0.8919819,0.3449407964506135,1.0
ENTPD1,7.8138925e-08,-13.586740493774414,0.6232713408723984,0.8873305,0.3462017511997,1.0
NUBPL,7.809521e-08,-13.587121963500977,0.6224058281070614,0.88633794,0.3464716256591577,1.0
TMEM65,7.80808e-08,-13.587247848510742,0.6221202088945,0.8860109,0.3465606144288925,1.0
ERBIN,7.803269e-08,-13.587667465209961,0.6211681448526292,0.88491935,0.34685784102558914,1.0
HAVCR2,7.8028116e-08,-13.58770751953125,0.6210772660122688,0.8848156,0.3468861160703859,1.0
HYCC2,7.8011254e-08,-13.587854385375977,0.620744043597614,0.88443327,0.34699031083920506,1.0
FGL1,7.797281e-08,-13.588190078735352,0.6199823923641173,0.8835617,0.3472280187043013,1.0
XYLT1,7.796463e-08,-13.588261604309082,0.6198201087206167,0.8833763,0.3472786025743745,1.0
MBP,7.792392e-08,-13.588616371154785,0.6190151818488531,0.8824541,0.3475304018973643,1.0
PRPF40A,7.789991e-08,-13.588826179504395,0.6185391498279176,0.8819104,0.34767897413096116,1.0
BTBD9,7.7890675e-08,-13.588907241821289,0.6183552283652834,0.8817013,0.3477361327288243,1.0
SPOPL,7.7821035e-08,-13.589516639709473,0.6169725717226574,0.88012534,0.3481673510622604,1.0
SRGAP2-AS1,7.778635e-08,-13.58981990814209,0.6162844890742144,0.87934107,0.3483822196559756,1.0
SLC12A6,7.776368e-08,-13.590018272399902,0.6158344224362391,0.87882847,0.3485227539839191,1.0
NT5C2,7.7726575e-08,-13.590343475341797,0.6150965728037892,0.87799007,0.3487527753629527,1.0
LPAR6,7.7688e-08,-13.590681076049805,0.6143305940064657,0.87711877,0.3489920422523446,1.0
ACTB,7.766577e-08,-13.590875625610352,0.6138891824961438,0.87661684,0.349129978167415,1.0
MYSM1,7.764676e-08,-13.591042518615723,0.6135105206613088,0.8761878,0.3492479401094606,1.0
IL12B-AS1,7.764297e-08,-13.591075897216797,0.6134347882943418,0.8761023,0.3492714471972078,1.0
PLCB2,7.7635555e-08,-13.591140747070312,0.6132876511242344,0.87593496,0.3493174840438502,1.0
ATP6V0A1,7.7603204e-08,-13.591424942016602,0.6126428441140583,0.8752051,0.3495183359312116,1.0
AOPEP,7.7578555e-08,-13.59164047241211,0.6121538294016429,0.87464917,0.3496714299420671,1.0
ARHGAP26,7.755535e-08,-13.59184455871582,0.6116907800721875,0.874126,0.34981557953852926,1.0
NCOA3,7.755446e-08,-13.591852188110352,0.6116734698168808,0.874106,0.34982109946170137,1.0
GNAI2,7.754121e-08,-13.591968536376953,0.6114094884234529,0.8738073,0.3499034359527057,1.0
PPP6R3,7.751857e-08,-13.592167854309082,0.6109572580035643,0.8732971,0.35004414760431746,1.0
KCTD12,7.749871e-08,-13.592341423034668,0.6105634496953358,0.8728497,0.3501675966902581,1.0
APPBP2,7.743942e-08,-13.592863082885742,0.6093798609887373,0.8715146,0.35053633928593053,1.0
STXBP5,7.7379084e-08,-13.593393325805664,0.6081767982449187,0.8701571,0.35091181413771777,1.0
MSI2,7.7365854e-08,-13.593509674072266,0.6079128168514908,0.86985964,0.3509941703009647,1.0
ANKRD44,7.7339365e-08,-13.593743324279785,0.6073826902827218,0.86926407,0.35115912679247585,1.0
EWSR1,7.733742e-08,-13.59376049041748,0.6073437422082817,0.8692203,0.35117124845775083,1.0
PMEPA1,7.731748e-08,-13.5939359664917,0.6069456063362265,0.86877215,0.3512954540586123,1.0
SERINC5,7.729913e-08,-13.594097137451172,0.6065799271928716,0.8683598,0.35140978469507245,1.0
DNAJC3,7.727299e-08,-13.594326972961426,0.606058455751756,0.86777276,0.3515726421626739,1.0
KCNK13,7.7224065e-08,-13.594758987426758,0.6050782625450116,0.8666741,0.35187769986125306,1.0
SLC15A2,7.719085e-08,-13.595051765441895,0.6044139814976154,0.8659287,0.35208488525617165,1.0
RAB18,7.717826e-08,-13.595162391662598,0.6041629827956676,0.8656463,0.35216342259898703,1.0
SLC8A1,7.714648e-08,-13.595442771911621,0.6035268309131449,0.8649336,0.35236172878318095,1.0
CNNM2,7.713515e-08,-13.595542907714844,0.6032996338122438,0.86467946,0.3524324838482409,1.0
CDYL,7.711964e-08,-13.59567928314209,0.6029902129986358,0.8643318,0.3525293056656251,1.0
GLCCI1,7.711485e-08,-13.595722198486328,0.6028928428125354,0.86422443,0.35255920775397276,1.0
CTNNB1,7.70952e-08,-13.595895767211914,0.602499034504307,0.86378413,0.3526818906956519,1.0
LUC7L2,7.7067085e-08,-13.59614372253418,0.6019364512068378,0.86315423,0.35285750488996204,1.0
PRMT3,7.7062296e-08,-13.596185684204102,0.6018412448026508,0.86304694,0.35288742836710374,1.0
CUL1,7.703314e-08,-13.596443176269531,0.6012570236860482,0.86239403,0.3530696040853052,1.0
KLHDC10,7.6996585e-08,-13.596766471862793,0.600523501617425,0.8615757,0.35329811220429763,1.0
LSM14A,7.6969535e-08,-13.597005844116211,0.5999803923571759,0.86097044,0.35346726399517925,1.0
BRD10,7.696428e-08,-13.597052574157715,0.5998743670434221,0.86085284,0.3535001410858625,1.0
KCNQ3,7.695679e-08,-13.597118377685547,0.5997250660914014,0.8606853,0.353546989410488,1.0
RPL13,7.6937646e-08,-13.597288131713867,0.5993399129108264,0.86025715,0.3536667403466057,1.0
HERC4,7.692199e-08,-13.597426414489746,0.5990261645333916,0.85990715,0.35376467621713303,1.0
SLCO2B1,7.691727e-08,-13.597468376159668,0.5989309581292046,0.85980153,0.3537942377157075,1.0
FXR1,7.68227e-08,-13.598305702209473,0.5970311576092896,0.85768867,0.3543863114456417,1.0
CTTNBP2,7.679896e-08,-13.598515510559082,0.5965551255883541,0.85715866,0.35453504354842547,1.0
MAPK9,7.6783145e-08,-13.598655700683594,0.5962370496470927,0.8568056,0.3546341620466108,1.0
KAT6B,7.676874e-08,-13.598783493041992,0.5959471028707047,0.85648423,0.3547244274963116,1.0
CGGBP1,7.674232e-08,-13.599018096923828,0.5954148125200225,0.8558947,0.3548900907802285,1.0
CTBP2,7.672224e-08,-13.599196434020996,0.5950101853022273,0.8554469,0.3550159959797594,1.0
APC,7.669994e-08,-13.599393844604492,0.5945622824461654,0.8549498,0.35515583193448996,1.0
TMEM117,7.668741e-08,-13.599505424499512,0.5943091199623042,0.8546703,0.35523448505567434,1.0
ADGRG1,7.666199e-08,-13.599730491638184,0.5937984674307553,0.85410386,0.35539396121910505,1.0
PPP2R2D,7.6648945e-08,-13.599846839904785,0.5935344860373275,0.85381323,0.35547582668400624,1.0
DCP1A,7.663462e-08,-13.599973678588867,0.5932467030428529,0.85349417,0.3555657304755766,1.0
PACSIN2,7.662409e-08,-13.600067138671875,0.5930346524153453,0.8532596,0.3556318387817754,1.0
MERTK,7.6541326e-08,-13.600802421569824,0.5913663765601579,0.8514173,0.3561516985993666,1.0
POLB,7.653322e-08,-13.600874900817871,0.5912019291347439,0.851237,0.35620263215157166,1.0
ELP3,7.648189e-08,-13.60133171081543,0.5901654775982527,0.85009557,0.3565253028622348,1.0
CTNND1,7.6449375e-08,-13.6016206741333,0.5895098516785098,0.8493729,0.35672979523169246,1.0
KSR1,7.643319e-08,-13.601764678955078,0.589183120609595,0.84901327,0.3568316291172332,1.0
C9orf72,7.640424e-08,-13.602022171020508,0.5885988994929924,0.84837025,0.35701379416588663,1.0
EMB,7.637418e-08,-13.602290153503418,0.5879908767753431,0.8477028,0.35720301745032357,1.0
DENND4A,7.632271e-08,-13.60274887084961,0.5869500976750252,0.8465607,0.3575271186056932,1.0
KPNB1,7.6236105e-08,-13.603521347045898,0.5851974343252174,0.84464055,0.3580729341963903,1.0
CRLF3,7.621991e-08,-13.603666305541992,0.5848685394743893,0.8442818,0.35817504043097037,1.0
MAGED1,7.616824e-08,-13.604127883911133,0.5838212690283313,0.84313744,0.3585009995293226,1.0
CDC14B,7.6137745e-08,-13.604400634765625,0.5832024274011153,0.8424624,0.35869346572873706,1.0
PCBP1-AS1,7.613733e-08,-13.60440444946289,0.5831937722734619,0.84245336,0.35869604990569726,1.0
AFF1,7.6110226e-08,-13.604646682739258,0.5826441716674728,0.84185356,0.3588671895937787,1.0
EXT1,7.6076105e-08,-13.604951858520508,0.5819517614552031,0.8410989,0.35908267260183035,1.0
PREX1,7.603603e-08,-13.60530948638916,0.5811403432376996,0.840213,0.3593358596046724,1.0
AFG2A,7.593013e-08,-13.606258392333984,0.5789873802339234,0.83787423,0.3600054495851468,1.0
TFEC,7.588375e-08,-13.606674194335938,0.578043971319706,0.8368508,0.36029899329435877,1.0
PRKRIP1,7.579394e-08,-13.6074800491333,0.5762155756029312,0.83487123,0.36086773278061635,1.0
RBM6,7.5765115e-08,-13.607738494873047,0.5756291907044153,0.8342364,0.3610503881066236,1.0
URGCP,7.5694246e-08,-13.608375549316406,0.5741837843863022,0.8326764,0.36149975695992353,1.0
TFDP2,7.565321e-08,-13.608744621276855,0.5733464007858385,0.8317738,0.36176011220100723,1.0
MIR34AHG,7.5462204e-08,-13.610464096069336,0.5694451019960813,0.827579,0.36297351563417735,1.0
BICD1,7.544803e-08,-13.610591888427734,0.5691551552196934,0.8272682,0.36306365360586035,1.0
SPCS3,7.544169e-08,-13.610649108886719,0.5690253283048928,0.8271292,0.36310397076168455,1.0
RPL15,7.541739e-08,-13.610868453979492,0.568527658464824,0.8265964,0.36325857145000284,1.0
TTC3,7.539755e-08,-13.61104679107666,0.5681230312470289,0.8261616,0.3633847891840103,1.0
KIAA0825,7.539248e-08,-13.611092567443848,0.5680191697151884,0.8260504,0.3634170887939121,1.0
DERA,7.533767e-08,-13.611587524414062,0.5668961669021635,0.8248498,0.3637660079016575,1.0
RPL36A,7.5323776e-08,-13.611713409423828,0.5666105476896022,0.8245456,0.3638544761682825,1.0
FAM118A,7.5306644e-08,-13.611867904663086,0.5662600150196406,0.8241706,0.36396359855199967,1.0
R3HCC1L,7.530635e-08,-13.611870765686035,0.5662535236739007,0.8241642,0.3639654546485106,1.0
DMXL2,7.528951e-08,-13.612022399902344,0.5659094823496791,0.8237957,0.3640727315273089,1.0
SAMD4A,7.517865e-08,-13.613024711608887,0.5636353475587558,0.8213713,0.36477952988310447,1.0
LARS1,7.512878e-08,-13.613476753234863,0.5626097149318313,0.82028204,0.36509771628614984,1.0
RNPC3,7.507152e-08,-13.613995552062988,0.5614326175709727,0.8190321,0.36546331697565027,1.0
LINC00513,7.498192e-08,-13.61480712890625,0.559591239162718,0.81707823,0.3660358091366228,1.0
ARMH4,7.492396e-08,-13.615333557128906,0.5583968315465527,0.81581557,0.3664064429439312,1.0
DCAF5,7.490011e-08,-13.61555004119873,0.5579056530522238,0.8152962,0.36655905370879227,1.0
STAM2,7.489964e-08,-13.615554809570312,0.5578948341426572,0.815286,0.3665620493633247,1.0
MAP4K5,7.488854e-08,-13.615654945373535,0.5576676370417561,0.81504434,0.36663307910661036,1.0
PRKX,7.4875956e-08,-13.615769386291504,0.557407983212155,0.8147705,0.36671359324019726,1.0
SLC36A4,7.485323e-08,-13.615976333618164,0.5569384425369596,0.81427604,0.3668590505960334,1.0
CDC42BPB,7.4797455e-08,-13.616482734680176,0.5557894743409746,0.81306297,0.36721623065962106,1.0
DAP,7.477835e-08,-13.616656303405762,0.5553956660327461,0.81264764,0.36733863093924546,1.0
TRAF3IP3,7.477631e-08,-13.61667537689209,0.5553523903944793,0.8126033,0.3673517034350984,1.0
CNOT4,7.4774206e-08,-13.616694450378418,0.5553091147562125,0.8125576,0.36736518073067015,1.0
SENP6,7.475609e-08,-13.616859436035156,0.5549347804852042,0.81216383,0.3674812861271136,1.0
RAPGEF2,7.466417e-08,-13.617695808410645,0.5530371437472025,0.81016785,0.3680706307238891,1.0
REV3L,7.458581e-08,-13.618410110473633,0.5514164710941086,0.8084683,0.3685734913339688,1.0
ARMCX4,7.452319e-08,-13.61898136138916,0.5501203657280163,0.8071113,0.36897566947148397,1.0
MTUS1,7.44642e-08,-13.61952018737793,0.5488978289469776,0.80583394,0.3693548225122074,1.0
DIS3L2,7.4457084e-08,-13.619585037231445,0.5487506917768702,0.80568,0.36940055708694763,1.0
SPECC1,7.442997e-08,-13.619832992553711,0.548188108479401,0.8050933,0.3695749095045835,1.0
EPB41L2,7.442514e-08,-13.619876861572266,0.5480885745113873,0.8049888,0.36960597302216125,1.0
DIPK1A,7.442228e-08,-13.619902610778809,0.5480301523997271,0.804927,0.3696243505867418,1.0
PAPOLA,7.4413144e-08,-13.619986534118652,0.5478397395913529,0.80472934,0.36968312480937326,1.0
MFSD1,7.4408106e-08,-13.62003231048584,0.5477358780595124,0.8046204,0.3697155306444634,1.0
TLE4,7.4406614e-08,-13.620046615600586,0.5477034213308123,0.8045881,0.3697251397001674,1.0
MACF1,7.440347e-08,-13.620075225830078,0.547638507873412,0.80452,0.36974538722645456,1.0
RC3H1,7.439908e-08,-13.620115280151367,0.5475476290330515,0.80442524,0.36977358031454555,1.0
ZNF431,7.435324e-08,-13.62053394317627,0.5465977287730941,0.8034342,0.37006858162274703,1.0
CUL5,7.433558e-08,-13.620696067810059,0.5462298858478258,0.8030526,0.37018225536946436,1.0
FRMD4B,7.432031e-08,-13.620835304260254,0.5459139736884777,0.80272275,0.37028055617758904,1.0
OSTF1,7.4320084e-08,-13.620837211608887,0.5459096461246511,0.8027178,0.3702820307892074,1.0
ANKHD1,7.422119e-08,-13.621743202209473,0.5438540533069753,0.800583,0.3709191177812172,1.0
CTTNBP2NL,7.4220104e-08,-13.621752738952637,0.5438324154878419,0.8005595,0.3709261346693443,1.0
TRIM24,7.421671e-08,-13.621784210205078,0.5437610106847016,0.80048627,0.370948023564296,1.0
SLC1A3-AS1,7.418988e-08,-13.622030258178711,0.5432027549510591,0.7999076,0.3711209896456339,1.0
MRTFB,7.418752e-08,-13.622052192687988,0.5431529879670522,0.7998568,0.37113619280928833,1.0
BCO2,7.416094e-08,-13.622295379638672,0.5426012235791497,0.7992837,0.3713076227567419,1.0
PRORP,7.414189e-08,-13.622469902038574,0.542205251489008,0.79887307,0.3714305176983391,1.0
SCAI,7.411377e-08,-13.62272834777832,0.5416188665904922,0.7982673,0.37161192227951023,1.0
MAP4K3,7.4103426e-08,-13.622822761535645,0.5414046521810711,0.79804444,0.3716786927496095,1.0
CREBBP,7.4076354e-08,-13.623071670532227,0.5408399051016887,0.79746145,0.37185343960997164,1.0
MIR31HG,7.40672e-08,-13.62315559387207,0.5406494922933145,0.79726446,0.37191251253052715,1.0
IRF2,7.402955e-08,-13.62350082397461,0.5398662032406845,0.7964541,0.37215566279511825,1.0
GSAP,7.396907e-08,-13.624056816101074,0.5386047183852055,0.79515326,0.3725464272461454,1.0
LRPPRC,7.396491e-08,-13.62409496307373,0.5385181671086718,0.79506385,0.37257330621389806,1.0
SOD2,7.396312e-08,-13.624112129211426,0.5384792190342317,0.79502535,0.3725848829251196,1.0
FBXL20,7.390545e-08,-13.624642372131348,0.537276156290413,0.793786,0.37295777505240046,1.0
RAB31,7.389329e-08,-13.624753952026367,0.5370229938065519,0.79352486,0.3730364085050333,1.0
HNRNPU,7.385749e-08,-13.625083923339844,0.5362743252645352,0.79275614,0.37326802823815053,1.0
DIAPH2,7.38477e-08,-13.625173568725586,0.5360709297646811,0.79254603,0.37333136943518597,1.0
PGM5P2,7.38261e-08,-13.625372886657715,0.5356186993447923,0.7920824,0.3734711866153757,1.0
OFD1,7.3821475e-08,-13.625414848327637,0.5355234929406053,0.7919832,0.3735011261526089,1.0
TBC1D9,7.381397e-08,-13.625484466552734,0.5353655368609312,0.7918222,0.3735497018854297,1.0
DOCK10,7.380795e-08,-13.625539779663086,0.5352400375099574,0.7916931,0.37358866238372923,1.0
BCAS3,7.3781166e-08,-13.625786781311035,0.5346796179944016,0.7911185,0.37376212904407946,1.0
STX8,7.377474e-08,-13.625845909118652,0.5345454635157744,0.79098076,0.3738037310245571,1.0
CELF2,7.3745994e-08,-13.626111030578613,0.533943932143865,0.79036444,0.37398994831567933,1.0
FMNL1,7.374507e-08,-13.626119613647461,0.5339244581066449,0.7903446,0.3739959476094574,1.0
EDA,7.374445e-08,-13.62612533569336,0.5339114754151648,0.79033136,0.37399994721357066,1.0
MAST2,7.371667e-08,-13.626380920410156,0.5333315818623889,0.78973603,0.37417995540607696,1.0
MBD2,7.371275e-08,-13.62641716003418,0.5332493581496819,0.789652,0.37420537683655153,1.0
ZMYM6,7.36978e-08,-13.626555442810059,0.5329356097722472,0.7893317,0.3743022889449429,1.0
ASXL2,7.368725e-08,-13.626652717590332,0.5327149040170862,0.7891057,0.37437067516705513,1.0
BOD1L1,7.365285e-08,-13.626970291137695,0.5319943646399431,0.7883691,0.37459372402595814,1.0
ZNF131,7.362428e-08,-13.62723445892334,0.5313949970499471,0.78775764,0.3747790297578202,1.0
ACTR3,7.3604994e-08,-13.627411842346191,0.5309925336140653,0.78734505,0.37490413275992707,1.0
TAF1D,7.3593846e-08,-13.627514839172363,0.5307588451674243,0.7871065,0.37497648861743904,1.0
CEP57,7.3567264e-08,-13.627760887145996,0.5302005894337818,0.78653806,0.3751489958660411,1.0
ARID4A,7.3559455e-08,-13.627833366394043,0.5300361420083678,0.78637105,0.37519970019592785,1.0
XPR1,7.355914e-08,-13.627836227416992,0.5300296506626277,0.78636444,0.3752017090237615,1.0
SNX6,7.355472e-08,-13.627876281738281,0.5299387718222673,0.7862699,0.37523041338387497,1.0
NEMF,7.347947e-08,-13.628572463989258,0.5283592110255271,0.7846619,0.37571914968732345,1.0
PI4KA,7.344729e-08,-13.628870010375977,0.527684111068564,0.7839747,0.3759282829433064,1.0
WBP1L,7.3442955e-08,-13.628911018371582,0.5275910684462903,0.7838822,0.37595644833350095,1.0
KDM2A,7.341408e-08,-13.629178047180176,0.5269852095105544,0.78326595,0.37614415415505553,1.0
TM7SF3,7.340577e-08,-13.629255294799805,0.5268099431755736,0.7830887,0.3761981718803342,1.0
SCAPER,7.339418e-08,-13.629362106323242,0.5265675996012792,0.78284144,0.3762735315566472,1.0
TBCK,7.338755e-08,-13.629424095153809,0.5264269537769118,0.7826999,0.3763166894288118,1.0
LINC02391,7.336858e-08,-13.629599571228027,0.5260288179048568,0.7822954,0.37644004117661134,1.0
GLG1,7.332368e-08,-13.63001537322998,0.5250854089906393,0.7813382,0.37673217835993833,1.0
TBC1D22A,7.327982e-08,-13.630422592163086,0.5241614741136419,0.78040373,0.3770176922531395,1.0
TPT1,7.32499e-08,-13.63070011138916,0.5235318135768592,0.77976656,0.3772125436614907,1.0
KDM5D,7.324603e-08,-13.630736351013184,0.5234495898641521,0.77968407,0.3772377808076588,1.0
FKBP5,7.322844e-08,-13.630899429321289,0.5230795831569705,0.77930975,0.3773523260400323,1.0
NAA25,7.319351e-08,-13.631223678588867,0.5223438973064339,0.7785665,0.3775799200903194,1.0
RNF2,7.313951e-08,-13.631725311279297,0.5212057480200155,0.777418,0.3779319668515032,1.0
ZDHHC21,7.308609e-08,-13.632222175598145,0.5200784176431639,0.7762829,0.37828037535318193,1.0
ARID3A,7.307609e-08,-13.632314682006836,0.5198685307975697,0.77607036,0.37834566534510394,1.0
PRELID2,7.3059915e-08,-13.632465362548828,0.5195266532552615,0.7757269,0.37845119552693485,1.0
WNT2B,7.2977535e-08,-13.633232116699219,0.5177869725969338,0.7739785,0.3789890872707884,1.0
DYRK1A,7.297633e-08,-13.633243560791016,0.5177610072139737,0.7739529,0.3789969617546135,1.0
ARHGEF9,7.2930575e-08,-13.63366985321045,0.5167937966987095,0.7729828,0.37929588545546045,1.0
ORC4,7.291625e-08,-13.633803367614746,0.5164908672308415,0.77267915,0.3793895097904523,1.0
CCDC26,7.2881605e-08,-13.634126663208008,0.5157573451622183,0.77194506,0.37961600447149113,1.0
ANKFY1,7.28798e-08,-13.634143829345703,0.515718397087778,0.7719068,0.3796278162637221,1.0
CALM1,7.28742e-08,-13.634195327758789,0.5156015528644575,0.77178824,0.37966441403506934,1.0
PFKFB3,7.2862385e-08,-13.634305953979492,0.5153505541625097,0.77153796,0.3797416923542368,1.0
JPX,7.2795494e-08,-13.634930610656738,0.5139332770092702,0.77012193,0.38017933432085516,1.0
DHX36,7.276892e-08,-13.635178565979004,0.513370693711801,0.76955986,0.38035324752609967,1.0
PGM5,7.262203e-08,-13.636551856994629,0.5102548477565874,0.7664561,0.38131561540731473,1.0
KAT6A,7.261635e-08,-13.636605262756348,0.5101336759694401,0.76633626,0.3813528506982944,1.0
DNM1L,7.253957e-08,-13.637324333190918,0.5085021844067796,0.76471657,0.3818565041396913,1.0
TNFRSF1A,7.249136e-08,-13.637776374816895,0.5074765517798551,0.7637004,0.3821729591313293,1.0
UBR4,7.247853e-08,-13.637896537780762,0.5072039152587738,0.76343006,0.3822572215764971,1.0
SNCA,7.247802e-08,-13.637901306152344,0.5071930963492072,0.7634193,0.3822605844465954,1.0
GSK3B,7.244635e-08,-13.638197898864746,0.5065201601741576,0.7627523,0.3824685692580221,1.0
NECTIN3,7.2349145e-08,-13.639110565185547,0.5044494208830884,0.7607069,0.38310739013320627,1.0
MARK3,7.233575e-08,-13.639236450195312,0.5041638016705271,0.7604252,0.3831954870279015,1.0
LYPLAL1,7.222318e-08,-13.640295028686523,0.5017620037467165,0.7580603,0.38393623663405196,1.0
RIN3,7.22206e-08,-13.640318870544434,0.501707909198883,0.7580061,0.38395323100637135,1.0
ANKIB1,7.218491e-08,-13.640655517578125,0.500944094183473,0.7572571,0.3841882703664614,1.0
CNOT1,7.2120564e-08,-13.641261100769043,0.4995700926685003,0.75590765,0.38461225369316865,1.0
STX6,7.211875e-08,-13.641278266906738,0.49953114459406006,0.7558697,0.3846241925170295,1.0
FBXW8,7.2087204e-08,-13.641575813293457,0.4988560446370971,0.7552085,0.38483218493443805,1.0
THRAP3,7.208284e-08,-13.641616821289062,0.4987630020148234,0.7551171,0.3848609410691768,1.0
GNPTAB,7.204786e-08,-13.641946792602539,0.4980143334728067,0.75438446,0.38509162582921674,1.0
PJA2,7.2009435e-08,-13.642309188842773,0.49719209634573647,0.7535799,0.38534517017254066,1.0
UBXN7,7.2003076e-08,-13.642369270324707,0.49705577808519585,0.7534469,0.38538711858380503,1.0
MTHFD1L,7.200055e-08,-13.642393112182617,0.4970016835373623,0.75339407,0.38540377194903064,1.0
PRAG1,7.198236e-08,-13.64256477355957,0.49661220279296053,0.75301343,0.3855238342707007,1.0
PPP1R12A,7.1932206e-08,-13.643038749694824,0.49553680318202914,0.7519644,0.3858550049959565,1.0
SEC24D,7.191061e-08,-13.643242835998535,0.4950737538525738,0.751513,0.38599762705347007,1.0
MIB1,7.18662e-08,-13.643662452697754,0.4941216898107029,0.75058496,0.3862910921612639,1.0
RPS4X,7.185579e-08,-13.643760681152344,0.4938988202736286,0.7503675,0.386359896002087,1.0
CHSY3,7.184697e-08,-13.643844604492188,0.4937084074652544,0.75018334,0.38641818922233084,1.0
ZNF718,7.177312e-08,-13.644542694091797,0.49212451910468746,0.748642,0.38690651379164376,1.0
VPS13C,7.169356e-08,-13.645297050476074,0.49041296761123326,0.74698323,0.38743304199876005,1.0
DENND1A,7.167625e-08,-13.645461082458496,0.49004079712213827,0.74662244,0.3875476966543685,1.0
DENND3,7.164901e-08,-13.645719528198242,0.48945441222362235,0.7460551,0.3877280825055852,1.0
CPED1,7.164656e-08,-13.645742416381836,0.48940248145770215,0.7460041,0.38774431135116705,1.0
ATR,7.158752e-08,-13.646302223205566,0.48813234147456985,0.7447752,0.38813549958820326,1.0
PELI2,7.156131e-08,-13.646551132202148,0.4875675943951874,0.74422985,0.3883092652898468,1.0
NCK1-DT,7.1518635e-08,-13.646956443786621,0.4866479870820167,0.7433425,0.38859224950970883,1.0
CC2D2B,7.150268e-08,-13.64710807800293,0.4863039457577952,0.74301094,0.3886980711300795,1.0
LINC03002,7.148215e-08,-13.647303581237793,0.48586037046555985,0.7425842,0.3888343130807078,1.0
ARHGAP5,7.144362e-08,-13.647669792175293,0.4850294782108362,0.74178404,0.3890899864069908,1.0
BTRC,7.142608e-08,-13.647836685180664,0.4846508163760012,0.7414198,0.38920644733019294,1.0
AIF1,7.139806e-08,-13.648102760314941,0.4840471212221785,0.74083817,0.3893925146003888,1.0
PPP1CB,7.136463e-08,-13.648421287536621,0.48332441806312204,0.7401446,0.3896145581868333,1.0
NOL10,7.1361306e-08,-13.648452758789062,0.4832530132599817,0.74007565,0.3896366464965124,1.0
GPR107,7.1357874e-08,-13.64848518371582,0.48317944467492807,0.7400044,0.38965946214496616,1.0
USP32,7.132745e-08,-13.648775100708008,0.4825216549732718,0.73937356,0.3898616215802606,1.0
BLTP3A,7.129978e-08,-13.649039268493652,0.48192228738327586,0.73880005,0.3900455365797507,1.0
IDE,7.128246e-08,-13.64920425415039,0.48154795311226756,0.7384411,0.3901607043089249,1.0
GALNT2,7.1198016e-08,-13.650009155273438,0.47972172117740614,0.7366926,0.39072241809732566,1.0
SESN3,7.117692e-08,-13.6502103805542,0.47926516319369084,0.7362561,0.3908628213012547,1.0
RBM19,7.114359e-08,-13.650528907775879,0.4785424600346343,0.7355667,0.39108474160104323,1.0
RNF169,7.112952e-08,-13.650663375854492,0.47823736678485296,0.7352758,0.3911784216734392,1.0
SRSF3,7.1108886e-08,-13.650860786437988,0.47778946392879096,0.7348493,0.3913158516782399,1.0
ARHGAP6,7.106209e-08,-13.651308059692383,0.47677465021143317,0.7338824,0.3916276301173953,1.0
CAMSAP1,7.1016416e-08,-13.651744842529297,0.47578363809512214,0.7329393,0.3919321020191163,1.0
SEMA6D,7.099573e-08,-13.651942253112793,0.4753357352390602,0.7325125,0.3920700081830647,1.0
ZNF638,7.09639e-08,-13.652247428894043,0.47464332502679046,0.73185575,0.3922823282517184,1.0
SSPN,7.0946285e-08,-13.65241527557373,0.4742624994100421,0.73149246,0.39239985156579915,1.0
PPFIA1,7.0909316e-08,-13.652770042419434,0.4734575725382786,0.7307303,0.39264657378910606,1.0
TRAPPC9,7.089925e-08,-13.65286636352539,0.4732390305650309,0.7305228,0.3927137774495586,1.0
SAMSN1,7.087277e-08,-13.653120040893555,0.4726634645760817,0.7299773,0.3928905433977773,1.0
VMP1,7.085723e-08,-13.653268814086914,0.47232591459760026,0.7296573,0.3929942959258298,1.0
MVB12B,7.083294e-08,-13.653501510620117,0.4717979518107446,0.729157,0.39315658354783034,1.0
