Gene,Distance,boxcox-transformed distance,Z,FC,p-value,adjusted p-value
HDAC9,2.8709971e-08,-34.67592239379883,-1.289141544967767,0.12848523,0.720007800483279,0.8500170768097246
DGLUCY,2.869521e-08,-34.6777229309082,-1.2901252497332194,0.12835315,0.7201456988443,0.8498455533746537
ZMIZ1,2.8683116e-08,-34.67919921875,-1.2909318042760796,0.12824498,0.7202586876587909,0.8496447805283142
ARGLU1,2.8671247e-08,-34.6806526184082,-1.2917258540973453,0.12813886,0.7203695962819069,0.8494417125508851
RABGEF1P1,2.86711e-08,-34.680667877197266,-1.2917341905784083,0.12813754,0.7203709670017051,0.8491096904839422
TMEM59,2.865633e-08,-34.68247604370117,-1.2927220635843923,0.12800556,0.7205089673284683,0.8489389128200759
TUT4,2.8654467e-08,-34.682701110839844,-1.292845026680074,0.12798892,0.720526376928679,0.8486262390749474
SAMHD1,2.8645738e-08,-34.68376922607422,-1.2934285803544947,0.12791096,0.7206079400623536,0.8483893401832575
MTMR14,2.863804e-08,-34.68471145629883,-1.2939433580601445,0.12784222,0.7206798766893835,0.8481412980175842
RASA2,2.8625896e-08,-34.68619918823242,-1.2947561649638022,0.12773383,0.7207933541465089,0.8479423190096721
BMPR1A,2.8618558e-08,-34.687095642089844,-1.2952459332262627,0.12766834,0.7208619443098361,0.8476907111574523
CPA6,2.8603655e-08,-34.68892288208008,-1.2962442268335754,0.1275354,0.7210012301029981,0.8475224016996072
UBXN4,2.8595844e-08,-34.68988037109375,-1.2967673410202885,0.12746575,0.7210742391053645,0.8472763475157395
PSME3IP1,2.859318e-08,-34.69020462036133,-1.2969444912428807,0.127442,0.721099142910536,0.8469739835125317
GARS1-DT,2.8580473e-08,-34.69176483154297,-1.2977968964315882,0.12732877,0.7212179016139028,0.8467820511515345
CUL4A,2.8578832e-08,-34.69196319580078,-1.2979052706854093,0.12731414,0.7212332528507874,0.8464689056727466
PIKFYVE,2.8570826e-08,-34.69294738769531,-1.2984429737139829,0.12724282,0.721308084828373,0.8462257867748036
PCNX1,2.8560855e-08,-34.69416809082031,-1.2991098921990352,0.12715402,0.7214012904110867,0.8460044050502817
HMGB1,2.8533044e-08,-34.69758224487305,-1.3009751798369162,0.12690651,0.7216612836097934,0.8459787156691367
EIF4A2,2.8523846e-08,-34.69871520996094,-1.3015941635558557,0.1268247,0.7217472803630425,0.8457491559427921
VOPP1,2.8518485e-08,-34.699371337890625,-1.3019526322415713,0.12677704,0.7217974047230327,0.845477756273935
TAF1,2.8517423e-08,-34.69950485229492,-1.302025576450874,0.12676759,0.7218073399769027,0.8451595112253941
SNRK,2.8516917e-08,-34.69956588745117,-1.3020589223751264,0.12676309,0.7218120726893025,0.8448354251718395
TATDN3,2.8508918e-08,-34.7005500793457,-1.3025966254037,0.126692,0.7218868527054426,0.844593545796894
DOCK7,2.8458578e-08,-34.70674514770508,-1.3059812367153412,0.12624498,0.7223575955167723,0.8448149431589375
MTCL2,2.8442352e-08,-34.708744049072266,-1.3070733157346146,0.12610105,0.722509363794994,0.8446632648027959
LAMP2,2.8393567e-08,-34.71476364135742,-1.3103620575140296,0.12566884,0.7229656956235757,0.8448676217158687
WDFY1,2.8393305e-08,-34.71479415893555,-1.3103787304761558,0.12566653,0.7229681365892973,0.8445416029211681
TTC13,2.8393265e-08,-34.71479797363281,-1.3103808145964215,0.12566617,0.7229685145475375,0.8442134288549261
GNB4,2.8391565e-08,-34.71501159667969,-1.3104975253313058,0.12565112,0.7229844208389948,0.8439036355261857
LINC02642,2.832487e-08,-34.7232551574707,-1.3150013092256756,0.12506147,0.7236084626449987,0.8443036533427842
YEATS2,2.8322612e-08,-34.72353744506836,-1.315155534125344,0.12504153,0.7236295920493634,0.844000157691465
LYPLA1,2.831559e-08,-34.72440719604492,-1.3156307135459437,0.12497954,0.7236952979712306,0.8437488691576003
DIPK2A,2.8310756e-08,-34.725006103515625,-1.3159579204276726,0.12493688,0.7237405288265805,0.8434739134013856
PRKD3,2.830981e-08,-34.725120544433594,-1.3160204440356464,0.12492852,0.7237493927539328,0.8431568042137237
RNASET2,2.8281033e-08,-34.72868728637695,-1.317969096484159,0.12467466,0.7240187244642162,0.8431432643062139
THOC1,2.8262576e-08,-34.730979919433594,-1.319221652763898,0.124511994,0.7241914717096085,0.8430173027930703
CD69,2.822993e-08,-34.73503112792969,-1.3214349884861658,0.12422452,0.7244970668975411,0.843046024722575
SLC44A1,2.8225996e-08,-34.73551940917969,-1.321701755880187,0.12418989,0.7245339070700276,0.8427621143864934
MT-CYB,2.8186442e-08,-34.740440368652344,-1.3243902710230546,0.123842075,0.7249042384363877,0.8428661834744672
CMC1,2.818327e-08,-34.7408332824707,-1.3246049354104308,0.1238142,0.7249339406816431,0.8425742664545357
NOS1AP,2.8181626e-08,-34.74103927612305,-1.3247174779047834,0.123799756,0.7249493371489448,0.8422659546202027
GASK1B,2.8158928e-08,-34.743865966796875,-1.326261811021733,0.123600416,0.7251618861378241,0.8421868499611495
SERGEF,2.8154123e-08,-34.74446487426758,-1.3265890179034618,0.12355823,0.7252068912899653,0.841913300101039
ITPK1,2.8132545e-08,-34.747154235839844,-1.328058322690843,0.12336892,0.7254089644311139,0.8418222359852177
E2F3,2.8130033e-08,-34.747467041015625,-1.3282292205526376,0.12334689,0.7254324922240926,0.8415241241455361
MIER1,2.8100985e-08,-34.751094818115234,-1.330211218925403,0.12309227,0.7257045739715206,0.8415144615488923
CNBP,2.8100768e-08,-34.751121520996094,-1.3302258077672635,0.123090364,0.7257066133484299,0.8411917909071605
CSF3R,2.8071652e-08,-34.754756927490234,-1.3322119743805603,0.12283542,0.7259793646181323,0.8411830398529015
CHM,2.804329e-08,-34.758304595947266,-1.334150206227744,0.122587346,0.726245071891501,0.841166136914857
SYNRG,2.8030174e-08,-34.75994873046875,-1.3350484620622989,0.122472696,0.7263679725087098,0.8409839064423759
UGCG,2.8011476e-08,-34.762290954589844,-1.3363281119054933,0.12230936,0.7265431783296126,0.8408623517806275
SLMAP,2.8005624e-08,-34.763023376464844,-1.3367282629965247,0.12225827,0.7265980055535672,0.8406016247749635
ECPAS,2.7999892e-08,-34.76374053955078,-1.337120077606493,0.122208215,0.7266517338299681,0.8403398278318821
CHST15,2.7989392e-08,-34.76505661010742,-1.3378390990981903,0.12211658,0.7267501290475775,0.8401298679783437
GPR137B,2.796636e-08,-34.767948150634766,-1.3394188622596581,0.12191568,0.7269659931609471,0.840055812659223
FBXO34,2.7955842e-08,-34.76926803588867,-1.3401399678716213,0.121824,0.7270645768992345,0.839846341522172
SRSF11,2.795036e-08,-34.769954681396484,-1.3405151095194632,0.12177622,0.7271159601174386,0.8395825303241374
PER3,2.7942706e-08,-34.77091598510742,-1.341040307826442,0.12170954,0.7271877007666991,0.8393424192311015
RCOR1,2.7941038e-08,-34.77112579345703,-1.3411549344410603,0.121695004,0.7272033423530312,0.8390377663980956
PIK3CD,2.79306e-08,-34.772438049316406,-1.3418718718124918,0.1216041,0.7273011841671373,0.8388281528384239
WRN,2.7923976e-08,-34.77326965332031,-1.3423262100304338,0.12154643,0.7273632737581077,0.8385774815782102
NNT,2.7913886e-08,-34.774539947509766,-1.3430202220789413,0.121458605,0.7274578677908543,0.8383644628419178
GPATCH2L,2.7875863e-08,-34.77932357788086,-1.3456337088922408,0.12112794,0.727814352182283,0.8384533093662309
PHF11,2.7869804e-08,-34.780086517333984,-1.3460505329453984,0.121075295,0.7278711591966037,0.8381969872406017
MT-ND3,2.7867266e-08,-34.7804069519043,-1.3462255990477248,0.12105324,0.7278949601926572,0.8379028674868294
UBQLN1,2.7832817e-08,-34.784751892089844,-1.3485994120304583,0.12075414,0.7282180014975416,0.8379533061710591
DAGLB,2.7832218e-08,-34.784828186035156,-1.348641094435774,0.120748945,0.7282236141190463,0.8376385841208348
ZMYM2,2.7815648e-08,-34.78691864013672,-1.3497831923414263,0.12060521,0.7283790174677796,0.8374963338777036
RNF138,2.7812932e-08,-34.787261962890625,-1.3499707631653475,0.12058166,0.7284044902463309,0.8372048545496894
UIMC1,2.779103e-08,-34.7900276184082,-1.3514817503580443,0.12039182,0.7286099135021047,0.8371203485527627
TNFRSF1B,2.7790001e-08,-34.790157318115234,-1.3515526104470812,0.12038291,0.7286195606540353,0.8368110606669574
CEBPA,2.778336e-08,-34.79099655151367,-1.3520111169055546,0.12032537,0.7286818654001372,0.8365624629172961
SLC2A5,2.7735577e-08,-34.79704284667969,-1.3553144475268302,0.11991186,0.7291301074372247,0.8367569607721268
LOXL3,2.7722454e-08,-34.798702239990234,-1.3562210398424484,0.1197984,0.7292532444300677,0.8365783587670615
HELZ,2.7721144e-08,-34.79887008666992,-1.356312741134143,0.11978709,0.7292655228938393,0.836272768133134
SPTLC1,2.7716204e-08,-34.799495697021484,-1.3566545368577323,0.1197444,0.7293118763048689,0.8360064708903406
SAMD12,2.7715634e-08,-34.79956817626953,-1.3566941351427824,0.11973947,0.7293172241260257,0.8356933904552132
TSNAX,2.7690442e-08,-34.80276107788086,-1.3584385438052478,0.1195219,0.729553605937427,0.8356451799306177
ASB3,2.7688039e-08,-34.80306625366211,-1.3586052734265108,0.11950115,0.7295761622907448,0.8353521797155763
GAK,2.7683658e-08,-34.80362319946289,-1.3589095549853158,0.11946334,0.7296172715170689,0.8350806376135484
KIF5B,2.7670529e-08,-34.80529022216797,-1.3598203155414657,0.11935005,0.7297404808040915,0.8349032340423479
ZNF618,2.76037e-08,-34.813785552978516,-1.3644616513733776,0.11877425,0.730367735061966,0.8353024287046341
UPF3A,2.759683e-08,-34.814659118652344,-1.3649389149142432,0.11871513,0.7304322343523901,0.8350579563015326
NLGN4Y,2.758439e-08,-34.81624221801758,-1.3658038248245457,0.11860813,0.7305490127938435,0.8348734148493239
TAL1,2.7572703e-08,-34.81772994995117,-1.3666166317282034,0.118507646,0.7306587378479168,0.8346809563310233
SLC8A1-AS1,2.7554918e-08,-34.81999969482422,-1.3678566832863477,0.11835482,0.7308257153941045,0.8345540227921261
TM9SF3,2.7533002e-08,-34.82279586791992,-1.369384343441171,0.11816662,0.7310315096839226,0.8344714950785286
TRPS1,2.7516734e-08,-34.82487106323242,-1.37051810486576,0.118027024,0.7311842710659302,0.8343285161478541
SNX27,2.7499755e-08,-34.82704162597656,-1.371703969296994,0.11788142,0.731343719868114,0.8341932737834322
HECTD1,2.7489996e-08,-34.82828903198242,-1.372385476623907,0.11779776,0.7314353774597349,0.8339808388133223
COX4I1,2.748156e-08,-34.829368591308594,-1.3729752826591253,0.11772548,0.7315146071509582,0.8337544003266333
ARHGEF10L,2.7475812e-08,-34.830101013183594,-1.3733754337501567,0.117676236,0.731568593966396,0.8334993737635361
RCBTB2,2.7411282e-08,-34.8383674621582,-1.3778917223661211,0.11712413,0.7321747758071733,0.8338734353690045
CYSLTR1,2.7389277e-08,-34.841190338134766,-1.379433971362805,0.116936155,0.7323815307159063,0.8337924786337005
GLS,2.7385344e-08,-34.84169387817383,-1.379709075237889,0.116902575,0.7324184842348662,0.8335183432646317
WTAP,2.7372351e-08,-34.84336471557617,-1.3806219199143046,0.11679169,0.7325405541431362,0.8333412444971765
RAB39A,2.7367514e-08,-34.8439826965332,-1.3809595473973624,0.116750404,0.7325860177867898,0.8330771653573915
GLDN,2.735988e-08,-34.844966888427734,-1.381497250425936,0.11668528,0.7326577555327523,0.8328431531643142
SMAD5,2.7350348e-08,-34.84619140625,-1.3821662530312542,0.11660399,0.7327473257224633,0.8326295814059493
ARHGEF7,2.7349792e-08,-34.84626007080078,-1.3822037671960383,0.11659925,0.7327525565162996,0.8323203717280147
CBFA2T2,2.733743e-08,-34.84785079956055,-1.3830728453468724,0.11649387,0.7328687239091239,0.8321373592324182
ZBTB47-AS1,2.7318286e-08,-34.85031509399414,-1.384419187038572,0.116330765,0.7330486555607517,0.8320268590536368
HK1,2.731612e-08,-34.85059356689453,-1.3845713278179745,0.11631232,0.7330690148141442,0.8317353926114355
CCDC18,2.7293536e-08,-34.85350036621094,-1.3861594274605058,0.11612007,0.7332812909021853,0.8316618117904225
NLRP1,2.7293174e-08,-34.853546142578125,-1.386184436903695,0.11611699,0.7332846901642531,0.8313514753241117
REV1,2.7292083e-08,-34.85368728637695,-1.3862615493535293,0.11610771,0.7332949458696876,0.8310491437140983
YAF2,2.7274554e-08,-34.85594940185547,-1.3874974326711422,0.11595861,0.7334597254386858,0.8309220974109083
ERC1,2.725852e-08,-34.85801696777344,-1.3886270258551998,0.11582232,0.7336104459112225,0.8307792257281429
SRSF10,2.7222544e-08,-34.8626594543457,-1.3911634002186648,0.11551679,0.7339486991899948,0.8308487537793944
ZZZ3,2.7198507e-08,-34.86576843261719,-1.3928619582352828,0.11531288,0.7341747210571598,0.8307912284662656
MCU,2.7186989e-08,-34.86725616455078,-1.3936747651389405,0.115215234,0.7342830374358549,0.8306006013362234
GGNBP2,2.7166127e-08,-34.869956970214844,-1.395150322287119,0.115038484,0.7344792297625882,0.8305094832394601
BTG2,2.7092591e-08,-34.879493713378906,-1.4003606229515912,0.11441654,0.7351709264469987,0.8309785123417863
ZC3H14,2.7077931e-08,-34.88139724731445,-1.40140059896422,0.11429274,0.7353088593869488,0.8308214936070155
CD74,2.7063663e-08,-34.88325119018555,-1.4024134814133933,0.11417233,0.7354430951510913,0.8306604172180749
RUBCN,2.7018096e-08,-34.88917922973633,-1.4056522043064292,0.113788195,0.7358718717583972,0.8308320117181904
RHOQ-AS1,2.7002434e-08,-34.89122009277344,-1.4067672086486263,0.113656305,0.7360192744265015,0.8306859129574768
CEBPB,2.6989296e-08,-34.8929328918457,-1.4077029786479656,0.11354574,0.7361429189345974,0.8305131201965138
ESRRG,2.6968786e-08,-34.895606994628906,-1.4091639469542836,0.11337323,0.7363359683240069,0.830418730154207
IFI16,2.6890017e-08,-34.90590286254883,-1.4147889875516477,0.11271192,0.7370775264224922,0.8309427711472198
SNHG6,2.6881949e-08,-34.906959533691406,-1.4153662888652712,0.11264429,0.7371534986766981,0.8307163535594333
EIF2B3,2.6855124e-08,-34.91047286987305,-1.4172857636300629,0.1124196,0.7374060960696566,0.8306890744388286
ZNF846,2.6807493e-08,-34.916725158691406,-1.4207016367456908,0.11202117,0.7378546917214931,0.8308825252743718
HNRNPH1,2.6807486e-08,-34.916725158691406,-1.4207016367456908,0.1120211,0.7378547672946603,0.8305709514820987
WDR26,2.6765804e-08,-34.922203063964844,-1.4236944334473636,0.11167302,0.7382474070699954,0.8307013380641379
GPR34,2.6755176e-08,-34.92360305786133,-1.4244593055849082,0.11158436,0.738347526733159,0.8305025965990293
INO80,2.6746552e-08,-34.92473602294922,-1.4250782893038474,0.11151244,0.7384287739326476,0.8302827840284284
GRN,2.6743013e-08,-34.92520523071289,-1.4253346360965395,0.11148293,0.7384621128144488,0.8300092885978131
HDLBP,2.6735629e-08,-34.926177978515625,-1.4258660867643156,0.11142137,0.7385316940578932,0.8297767180335969
WSB1,2.6720532e-08,-34.928165435791016,-1.4269519134227917,0.111295566,0.7386739460836682,0.8296259401935211
RNASEK,2.6712067e-08,-34.92927932739258,-1.427560476540402,0.11122507,0.7387537002013025,0.8294051082319899
PHAF1,2.6706596e-08,-34.93000411987305,-1.427956459390902,0.111179516,0.7388052493478217,0.8291527873196756
UNC93B1,2.6700913e-08,-34.93075180053711,-1.4283649469629967,0.111132205,0.7388588007122565,0.82890290128504
VPS8,2.6690914e-08,-34.932071685791016,-1.4290860525749596,0.11104898,0.7389530312578865,0.8286988216759781
TAPT1-AS1,2.6680825e-08,-34.93340301513672,-1.4298134105477198,0.11096504,0.7390481114092518,0.8284958469701773
PSMD14,2.6652705e-08,-34.93711853027344,-1.4318433436865983,0.11073127,0.7393131304394887,0.8284834594656107
LINC00486,2.6635435e-08,-34.93939971923828,-1.43308964760554,0.11058782,0.7394759005906333,0.8283565426175777
ZNF706,2.6611952e-08,-34.942508697509766,-1.434788205622158,0.110392906,0.7396972608685293,0.8282953283083793
C1orf56,2.6601647e-08,-34.943870544433594,-1.4355322365570446,0.110307425,0.7397944076589646,0.828095120247875
PTGES3,2.6574218e-08,-34.947505950927734,-1.4375184031703414,0.11008007,0.7400529947696345,0.8280757036926447
SLC38A10,2.6568458e-08,-34.94826889038086,-1.437935227223499,0.11003235,0.7401073090012842,0.8278278174852233
AIDA,2.6556801e-08,-34.94981384277344,-1.4387792959311436,0.10993582,0.7402172155245788,0.8276422741390688
RAB6A,2.6553863e-08,-34.9502067565918,-1.43899396031852,0.1099115,0.7402449126770936,0.8273649843366696
RNASEH2B-AS1,2.655149e-08,-34.95051956176758,-1.4391648581803147,0.10989185,0.740267300299598,0.8270819688008538
RTTN,2.6547339e-08,-34.951072692871094,-1.439467055618854,0.109857485,0.740306445788275,0.8268178800932687
TRAF3IP2-AS1,2.6538338e-08,-34.952266693115234,-1.440119385262046,0.10978301,0.7403913126349999,0.8266050331910842
SUZ12,2.6537485e-08,-34.95237731933594,-1.4401798247497537,0.10977595,0.7403993543978973,0.8263066056333543
IGF1,2.6523576e-08,-34.954227447509766,-1.4411906230786615,0.109660916,0.7405305087294825,0.8261457459840806
GYPC,2.6514163e-08,-34.95547866821289,-1.44187421452584,0.109583095,0.7406192765684619,0.8259377365224654
KPNA4,2.650863e-08,-34.95621109008789,-1.4422743656168717,0.10953736,0.7406714572686839,0.8256890948229273
CLEC7A,2.6502478e-08,-34.95703125,-1.4427224514740162,0.10948653,0.7407294755144737,0.8254471429702693
RBFOX1,2.6495359e-08,-34.957977294921875,-1.443239313299932,0.109427705,0.7407966279871664,0.8252155458758301
TGFBR2,2.6492598e-08,-34.958343505859375,-1.4434393888454475,0.10940491,0.7408226608024453,0.8249383321217582
RPS9,2.6483136e-08,-34.95960235595703,-1.444127148533158,0.109326765,0.7409119098399937,0.8247316919250078
YWHAB,2.6476323e-08,-34.96051025390625,-1.4446231691564158,0.10927053,0.7409761624519298,0.8244973909967523
OGA,2.6457801e-08,-34.962974548339844,-1.4459695108481154,0.109117694,0.7411508727815213,0.8243861264704763
CMTM7,2.6456153e-08,-34.96319580078125,-1.446090389823531,0.109104104,0.7411664144563723,0.8240979658331135
LINC01094,2.6455393e-08,-34.963294982910156,-1.4461445769504415,0.10909783,0.7411735892101086,0.8238007189701985
CST3,2.6447534e-08,-34.9643440246582,-1.4467177100235336,0.10903302,0.7412477275258385,0.8235780934117146
TMIGD3,2.6411414e-08,-34.96916198730469,-1.449349953919225,0.108735405,0.7415884779113979,0.8236517476728739
ERCC8,2.6400803e-08,-34.970577239990234,-1.4501231625378326,0.10864806,0.7416885789514902,0.8234581670119948
NINJ1,2.6394833e-08,-34.97137451171875,-1.4505587436733824,0.108598925,0.7417449123316375,0.8232161545514957
EML1,2.6389952e-08,-34.97202682495117,-1.4509151282388324,0.10855876,0.7417909718420858,0.8229629229198149
